date	open	high	low	close	volume	split	dividend	absoluteChange	percentChange
2011-06-21	21.0531908788	21.3451201591	20.9501573183	21.259258	49708700				
2011-06-22	21.1218793509	21.3021872185	21.1132932211	21.16481	44287300				
2011-06-23	20.9845032421	21.1648111192	20.7784361156	21.147638	59470400				
2011-06-24	21.0446055969	21.0703648467	20.7698502829	20.864296	101387200				
2011-06-27	20.8041935105	21.8602866684	20.8041935105	21.637049	92044200				
2011-06-28	21.7229084911	22.2552494207	21.6027035272	22.152215	81032100				
2011-06-29	22.0749394531	22.0749394531	21.7744266192	21.997666	66051000				
2011-06-30	22.10069862	22.323938	22.03200958	22.323938	52535400				
2011-07-01	22.2638358274	22.4699029543	22.1865606549	22.341111	52906200				
2011-07-05	22.4097990507	22.4527297002	22.2380764526	22.349697	37805300				
2011-07-06	22.2981794517	22.6416263797	22.2895933214	22.607281	48744200				
2011-07-07	22.7446593496	23.0795175755	22.6330405135	22.985071	51946500				
2011-07-08	22.787589918	23.1653787801	22.7618306694	23.113862	58320700				
2011-07-11	22.856279587	23.0108282143	22.7446590351	22.864864	43999800				
2011-07-12	22.7961744128	23.0022432511	22.6158665405	22.78759	47319300				
2011-07-13	22.8391064679	23.1482062983	22.7618312956	22.864864	40861800				
2011-07-14	22.8562796715	23.1911378939	22.6330402841	22.727486	46382300				
2011-07-15	22.7274852528	23.1224480914	22.7274852528	22.993657	49132400				
2011-07-18	22.8648636619	23.0966900338	22.5471777059	22.83052	44501900				
2011-07-19	23.0194137896	23.7320625832	22.9936571167	23.646203	86730600				
2011-07-20	23.422964586	23.4830666402	23.1653798154	23.234068	49795400				
2011-07-21	23.2168970771	23.4487208768	22.8820371384	23.268413	81737400				
2011-07-22	23.0623462839	23.654787543	22.9077950836	23.637617	76380600				
2011-07-25	23.405790546	24.1184393411	23.3456884942	23.963889	108482400				
2011-07-26	23.8866136204	24.1699559099	23.852269959	24.109853	74636500				
2011-07-27	23.9381303057	24.0325785971	23.3542751652	23.465894	71488700				
2011-07-28	23.4315501195	24.1012674149	23.3628593608	23.800752	83761400				
2011-07-29	23.6290295591	23.7921651691	23.405790181	23.525996	104394800				
2011-08-01	23.6204441243	23.7749953262	22.9678982307	23.414377	61838400				
2011-08-02	23.1653792017	23.5689281783	22.9764843379	23.010828	63883100				
2011-08-03	23.0365868299	23.1825510401	22.7360722793	23.113862	64581200				
2011-08-04	22.7790036682	23.0709320872	22.2638350114	22.272422	92949500				
2011-08-05	22.2981789132	22.4097994626	21.6628061472	22.049182	112071700				
2011-08-08	21.4824970147	21.980492549	20.9415699723	21.018846	134257200				
2011-08-09	21.2163268157	21.9976663793	20.6324716807	21.963321	126268900				
2011-08-10	21.4223957668	21.5426007313	20.6925738391	20.778436	127819900				
2011-08-11	21.0360181804	21.7915967503	20.9501568817	21.628462	90690100				
2011-08-12	21.5769445322	21.7572541267	21.1648111375	21.551187	64787100				
2011-08-15	21.6713924861	21.963320911	21.5941173148	21.903218	56529400				
2011-08-16	21.7908929411	22.1105857444	21.6440074555	21.903218	54251500		$0.160		
2011-08-17	21.816815	22.2056303888	21.5403246713	21.816815	50923700				
2011-08-18	21.2292727734	21.6785695517	20.7626962138	21.315676	105714200				
2011-08-19	21.0910274778	21.2724751165	20.6590113476	20.779975	77397900				
2011-08-22	21.0996671835	21.16014944	20.5553277393	20.719493	54721000				
2011-08-23	20.7626964576	21.3847988323	20.7626964576	21.358877	59670600				
2011-08-24	21.2983949378	21.5403239675	21.0996675205	21.514403	45329700				
2011-08-25	21.6699294603	21.7390520423	21.1687907407	21.229273	48192000				
2011-08-26	21.1774311149	21.894577905	21.0996682099	21.816815	71957000				
2011-08-29	22.0587448586	22.3438755095	21.9204996945	22.326594	38863200				
2011-08-30	22.2315498734	22.8363724506	22.2056297699	22.663566	57341400				
2011-08-31	22.7154098531	23.0783016882	22.6894880203	22.983259	59300800				
2011-09-01	22.8622930681	23.2079077052	22.646285	22.646285	60510800				
2011-09-02	22.2747530824	22.4648393203	22.1710683446	22.292032	43894400				
2011-09-06	21.7736138629	22.1105855809	21.6958509593	22.041463	54929300				
2011-09-07	22.1969898606	22.464839	22.0933051242	22.464839	41961000				
2011-09-08	22.4648387668	23.0351000585	22.4216380178	22.654925	65811900				
2011-09-09	22.4648383838	22.620364188	22.0328222611	22.24019	64529200				
2011-09-12	21.9809821997	22.4043571554	21.8340958472	22.369795	55046100				
2011-09-13	22.3957162644	22.6290058395	22.3006718514	22.499401	48792300				
2011-09-14	22.6117243528	23.1560638152	22.3697944548	22.896855	66739200				
2011-09-15	23.0955826095	23.3547931549	22.7326881915	23.320231	67808300				
2011-09-16	23.3720720131	23.5621599763	23.181985778	23.432556	89681500				
2011-09-19	23.1560637724	23.5967202263	22.9832581839	23.510317	52324900				
2011-09-20	23.5967197772	23.760886768	23.2683883877	23.31159	49211900				
2011-09-21	23.3720713137	23.3807116362	22.4389164911	22.456198	72750700				
2011-09-22	21.8600157465	22.1624279075	21.2551940166	21.652648	96278300				
2011-09-23	21.5144036997	21.730411769	21.3329577855	21.652648	64768100				
2011-09-26	21.7649729405	22.050102715	21.367517247	21.980981	51057600				
2011-09-27	22.1710676774	22.3957160639	21.9896217678	22.179708	55620700				
2011-09-28	22.4043562881	22.7845313429	22.0414627424	22.101945	60736200				
2011-09-29	22.4475582362	22.6117243665	21.6785695207	21.989622	63407300				
2011-09-30	21.77361474	22.032823565	21.497122677	21.505763	54060500				
2011-10-03	21.3588763998	21.8945772599	21.1860708135	21.194712	64592500				
2011-10-04	20.9959835637	21.93777875	20.9614231365	21.894578	83485400				
2011-10-05	21.96370069	22.603084581	21.7390522958	22.369795	94061300				
2011-10-06	22.3784358011	22.8104519362	22.205630211	22.75861	55111400				
2011-10-07	22.758609904	22.9054953893	22.6376462507	22.680847	52741600				
2011-10-10	22.9659775217	23.3029492398	22.8709331088	23.27703	41815300				
2011-10-11	23.2079073477	23.3893532581	23.0869411034	23.328871	38826200				
2011-10-12	23.4843969623	23.5967202927	23.2424679281	23.294309	52489800				
2011-10-13	23.1215034481	23.5016785094	23.0005397949	23.484397	43823500				
2011-10-14	23.5967204268	23.7608874221	23.3461519325	23.56216	50947700				
2011-10-17	23.423915056	23.6917641883	23.199265808	23.31159	39453300				
2011-10-18	23.2770307804	23.6744847702	23.1560645316	23.596721	52487900				
2011-10-19	23.6485644762	23.7349659765	23.33751199	23.441195	42880000				
2011-10-20	23.5535192317	23.622641812	22.8104514937	23.363433	76300200				
2011-10-21	23.4584756775	23.4930378316	23.1560635248	23.467116	76620600				
2011-10-24	23.3807120782	23.6744839105	23.3634331611	23.493038	56897800				
2011-10-25	23.397994584	23.5275994285	23.0869420933	23.164705	53554600				
2011-10-26	23.3547930619	23.3807123018	22.5512421888	22.974618	63029900				
2011-10-27	23.4411942651	23.6744838385	23.0264596459	23.544879	74512400				
2011-10-28	23.4498342953	23.4930376357	23.1474247373	23.31159	57712100				
2011-10-31	23.1215040616	23.3288718111	23.0005404052	23.009179	46799000				
2011-11-01	22.6290053127	22.7413286402	22.3438746724	22.456198	61182600				
2011-11-02	22.5512429066	22.6376470001	22.2056308525	22.47348	53533100				
2011-11-03	22.6722067775	22.9746180722	22.4475583872	22.922777	65836100				
2011-11-04	22.7931703306	22.81045184	22.4648389333	22.680847	36549200				
2011-11-07	22.6462849601	23.1733455095	22.5771623784	23.156064	42589700				
2011-11-08	23.337511162	23.5016781542	23.061021705	23.467116	47822500				
2011-11-09	22.9746177162	23.1128628774	22.5166797559	22.637646	62950900				
2011-11-10	22.8709334038	22.896855236	22.5685238363	22.706769	32514400				
2011-11-11	22.9659773556	23.3979934835	22.9573370331	23.251108	37903000				
2011-11-14	23.2251870104	23.3288717489	23.0264604484	23.121504	34199200				
2011-11-15	23.121502196	23.4523085744	22.9822169035	23.2782	43874200		$0.200		
2011-11-16	23.0431535341	23.0779759451	22.6688237152	22.694939	53262800				
2011-11-17	22.6427072399	22.6688242664	22.1465011467	22.233555	70977500				
2011-11-18	22.1813218064	22.198732577	21.8940440907	22.024624	47626200				
2011-11-21	21.9723922448	21.98109763	21.676409148	21.763463	61882500				
2011-11-22	21.6677031118	21.7286408088	21.4587747354	21.580651	49204500				
2011-11-23	21.4239541355	21.5806510712	21.302077	21.302077	49099700				
2011-11-25	21.2237290843	21.4761861356	21.154086	21.154086	26164600				
2011-11-28	21.7112316968	21.7373461115	21.4935970654	21.650294	46766700				
2011-11-29	21.6067662295	21.7982855759	21.5458285326	21.624177	40917100				
2011-11-30	22.0855637759	22.2770813855	21.8853381693	22.268376	81350900				
2011-12-01	22.2509640483	22.3119017457	21.9375719173	22.007215	48545400				
2011-12-02	22.2770811288	22.3031981554	21.9027495584	21.954981	52293800				
2011-12-05	22.4424840821	22.4598931116	22.1987324242	22.372841	56818400				
2011-12-06	22.4685989108	22.5208329645	22.2944929434	22.338019	46175300				
2011-12-07	22.3467246988	22.4250731688	22.0594469758	22.285787	62667000				
2011-12-08	22.1813210803	22.3902494507	22.0855627154	22.111678	60522200				
2011-12-09	22.2161431947	22.5208325495	22.1987324242	22.372841	53788500				
2011-12-12	22.1203841466	22.259670312	22.0159203931	22.207438	38945900				
2011-12-13	22.4163676145	22.7210561064	22.3293137597	22.425073	54581100				
2011-12-14	22.3902501384	22.5121272738	22.2596702294	22.277081	47926400				
2011-12-15	22.3902501651	22.5295363301	22.2335549704	22.250964	46213900				
2011-12-16	22.3467242823	22.7819935515	22.3119018702	22.634002	101408100				
2011-12-19	22.6514119988	22.7384667202	22.1639095633	22.224849	52258300				
2011-12-20	22.5121274486	22.7210558271	22.4685987807	22.660119	60767600				
2011-12-21	22.642707637	22.7994054462	22.1465015351	22.425073	64132500				
2011-12-22	22.477305256	22.5121276684	22.1813221504	22.468599	35794100				
2011-12-23	22.555653505	22.6688243854	22.3989565682	22.660119	23205800				
2011-12-27	22.5991791771	22.7558761112	22.573063892	22.668824	21287200				
2011-12-28	22.729762046	22.7645827169	22.4250726878	22.477305	29822500				
2011-12-29	22.5904761722	22.6775282859	22.512127703	22.651413	22616900				
2011-12-30	22.6340024127	22.7384679098	22.5556539428	22.59918	27395700				
2012-01-03	23.1127976483	23.4697184541	22.9735114802	23.304317	64731500				
2012-01-04	23.3478426679	23.9136918247	23.3130219983	23.852755	80516100				
2012-01-05	23.8353445652	24.1400339274	23.7569978369	24.096507	56081400				
2012-01-06	23.9659266515	24.5404820825	23.9659266515	24.470839	99455500				
2012-01-09	24.4186050757	24.4621328731	24.1313273587	24.148739	59706800				
2012-01-10	24.3141414688	24.5056599479	24.1574445313	24.235793	60014400				
2012-01-11	23.8788726883	24.357668896	23.8266412452	24.131328	65582400				
2012-01-12	24.2619098609	24.3924897707	24.0703905125	24.375079	49370800				
2012-01-13	24.3141416644	24.592714	24.1922671381	24.592714	60196100				
2012-01-17	24.7232943949	24.9409290287	24.5230705318	24.601419	72395300				
2012-01-18	24.6449442099	24.7232935459	24.3489611181	24.575302	64860600				
2012-01-19	24.5143646702	24.7581163258	24.4011955334	24.479544	74053500				
2012-01-20	25.0889205745	25.8898160266	25.0279828771	25.863699	165902900				
2012-01-23	25.7244121971	26.0726293435	25.550305365	25.88111	76078100				
2012-01-24	25.6547701407	25.7418248661	25.4023148323	25.541601	51703300				
2012-01-25	25.3065559755	25.8114683411	25.3065559755	25.733119	59231700				
2012-01-26	25.7766471102	25.854995579	25.5938331458	25.680887	49102800				
2012-01-27	25.6373603454	25.7070034272	25.3936086887	25.445841	44187700				
2012-01-30	25.2194996158	25.785351385	25.0976250957	25.776646	51114800				
2012-01-31	25.8201721354	25.8549945463	25.4458405772	25.707003	50572400				
2012-02-01	25.9333438874	26.1596821659	25.9072268607	26.020396	67409900				
2012-02-02	26.0291022027	26.2641476072	25.8636990105	26.07263	52223300				
2012-02-03	26.2380302769	26.464371164	26.1945042212	26.325085	41838500				
2012-02-06	26.1509778377	26.3076730292	26.0900384007	26.290264	28039700				
2012-02-07	26.24673729	26.542720397	26.1596825644	26.420845	39242400				
2012-02-08	26.3424955923	26.6994163852	26.307673181	26.690711	49659100				
2012-02-09	26.708122531	26.8125862858	26.5340148222	26.786471	50481600				
2012-02-10	26.6732995229	26.8125856868	26.4295504771	26.551425	44605300				
2012-02-13	26.6645940556	26.7864703192	26.4904872217	26.621068	33319800				
2012-02-14	26.5772545617	26.6911687231	26.1566451917	26.507153	59644000		$0.200		
2012-02-15	26.57725434	26.6298296345	26.3143743623	26.331898	43311300				
2012-02-16	26.5597281228	27.6463023214	26.5509654276	27.418474	94705100				
2012-02-17	27.3396094011	27.4447608653	27.1205420251	27.383422	70036500				
2012-02-21	27.3220830534	27.6988798152	27.2957949683	27.549914	50829900				
2012-02-22	27.5586773905	27.7602185046	27.3220837429	27.400948	49253200				
2012-02-23	27.3396101801	27.6813544201	27.164355398	27.488576	35034700				
2012-02-24	27.584964	27.6024893901	27.3746593189	27.584964	35575400				
2012-02-27	27.3746603509	27.6024904306	27.2519826156	27.47105	34568400				
2012-02-28	27.5236251514	27.979285294	27.49733619	27.92671	45230600				
2012-02-29	27.9442335491	28.0406240706	27.698879841	27.812794	59323600				
2012-03-01	27.9792860929	28.3823692005	27.9091845305	28.294744	77344100				
2012-03-02	28.3122691137	28.4261823989	28.0406246857	28.110728	47314200				
2012-03-05	28.0493857239	28.0844373811	27.7076432381	27.86537	45240000				
2012-03-06	27.6375423616	28.0231000856	27.593728008	27.655066	51932900				
2012-03-07	27.751456179	27.9705235628	27.6287793204	27.900422	34340400				
2012-03-08	28.0756767148	28.2246407829	27.9529981039	28.049386	36747400				
2012-03-09	28.1282498949	28.1808278187	27.9705231335	28.031862	34628400				
2012-03-12	28.0143353817	28.2158791217	27.8828958314	28.075676	34073600				
2012-03-13	28.2509316044	28.645250267	28.1720673462	28.627724	48951700				
2012-03-14	28.5050474329	28.8117435263	28.4699992799	28.715353	41986900				
2012-03-15	28.7328784576	28.8643171331	28.5488627345	28.785452	49068300				
2012-03-16	28.8380303075	28.8730819651	28.4787597993	28.566385	65626400				
2012-03-19	28.5138106324	28.5751494978	28.1720664009	28.215879	44789200				
2012-03-20	28.1282498949	28.172066876	27.8127946196	28.031862	41566800				
2012-03-21	28.0055725991	28.1720664345	27.8828957443	27.96176	37928600				
2012-03-22	27.8741329128	28.1194892578	27.8566092747	28.040625	31749500				
2012-03-23	28.128250258	28.1370155821	27.7952687117	28.049386	35912200				
2012-03-26	28.2071153115	28.5751502669	28.1720671591	28.557624	36758300				
2012-03-27	28.610201791	28.654014391	28.3911344094	28.496285	36274900				
2012-03-28	28.4962848182	28.6540142082	28.0756763244	28.207115	41344800				
2012-03-29	28.0932015815	28.2071148662	27.8741324498	28.145776	37038500				
2012-03-30	28.391134238	28.3998951807	28.0756763342	28.268453	31749400				
2012-04-02	28.2334051329	28.4437080676	27.9968123598	28.294744	35853600				
2012-04-03	28.1808274158	28.2071146248	27.7426926612	27.988049	42752100				
2012-04-04	27.7426931625	27.7689821246	27.208167876	27.348371	49455900				
2012-04-05	27.295796269	27.7164047735	27.2081684385	27.620016	50368600				
2012-04-09	27.3571334659	27.5148628553	27.1380660864	27.251982	31056400				
2012-04-10	27.2169310285	27.3308478212	26.5509661782	26.699932	54131300				
2012-04-11	26.6648815618	26.7525093903	26.4896276573	26.59478	43014000				
2012-04-12	26.7086942518	27.1994060461	26.656118082	27.146829	38304000				
2012-04-13	27.0679645615	27.3045582079	26.9189987433	26.997863	39749200				
2012-04-16	27.1555927423	27.3308475246	26.9628134456	27.234457	38124800				
2012-04-17	27.4009473085	27.6988798152	27.3396093197	27.549914	34361500				
2012-04-18	27.4097114854	27.4359978185	27.1994068005	27.287032	40552900				
2012-04-19	27.2782694668	27.7602185824	27.1117800095	27.173118	54781200				
2012-04-20	28.1720667354	28.8205035494	28.0844371548	28.408656	106045000				
2012-04-23	28.3122689607	28.4787592926	28.0669117435	28.145776	61398200				
2012-04-24	28.2246402838	28.4962847105	27.8916587434	27.970523	40871100				
2012-04-25	27.9705226618	28.3210304646	27.9267100627	28.215879	62495500				
2012-04-26	28.1457759426	28.2421664655	27.9705229159	28.137015	40308100				
2012-04-27	28.1457758554	28.2334045592	27.9354711725	28.023099	41419100				
2012-04-30	28.0230992192	28.137015133	27.9705230481	28.05815	35697200				
2012-05-01	28.0844376576	28.3385566984	27.9968124568	28.049386	43832300				
2012-05-02	27.9091843525	27.9792859144	27.7251668761	27.86537	37385300				
2012-05-03	27.9354714663	27.952997733	27.6988804481	27.83032	31501300				
2012-05-04	27.5586765396	27.6638280029	27.0942528302	27.146829	57927200				
2012-05-07	26.901474351	27.0416774701	26.7875584405	26.85766	48641400				
2012-05-08	26.7086946098	26.9715763386	26.4370510623	26.72622	46328300				
2012-05-09	26.4545782394	27.0153898677	26.3757131047	26.954051	50309300				
2012-05-10	27.0416782185	27.1818804652	26.6824077159	26.936525	43839200				
2012-05-11	26.8927122055	27.6375412909	26.8927122055	27.304558	43459300				
2012-05-14	27.0066267334	27.199406905	26.8488973428	26.883949	40528900				
2012-05-15	27.0250713108	27.1661944032	26.5928827224	26.645803	61822800		$0.200		
2012-05-16	26.7340050437	26.7428261191	26.231254907	26.372378	60083700				
2012-05-17	26.4517601047	26.6458034782	26.2047938066	26.213614	48484000				
2012-05-18	26.2753579551	26.2929965785	25.7285050629	25.816707	56205300				
2012-05-21	25.666762437	26.2753566551	25.6314807818	26.240075	38787900				
2012-05-22	26.1871555272	26.3547374406	26.0195709677	26.248896	39504900				
2012-05-23	25.8872677607	25.9313687279	25.2610331441	25.675584	65171000				
2012-05-24	25.7196837399	25.8431655645	25.3668760069	25.640302	52575000				
2012-05-25	25.7549664758	25.8960895749	25.5873819135	25.631482	29507200				
2012-05-29	25.9137275176	26.2136140954	25.7726044222	26.072491	37758800				
2012-05-30	25.8872681936	26.0019307103	25.684404623	25.878448	41585500				
2012-05-31	25.8431653618	25.9490085629	25.5256401686	25.746145	39134000				
2012-06-01	25.3668761122	25.5432790975	25.0846308066	25.093451	56634300				
2012-06-04	25.2433951196	25.3845182181	24.978788428	25.181652	47926300				
2012-06-05	25.146372	25.3580566468	25.0405287946	25.146372	45715400				
2012-06-06	25.4727180222	25.9049092691	25.4109766676	25.887268	46860500				
2012-06-07	26.1430520431	26.1959749669	25.7285038402	25.781425	37792800				
2012-06-08	25.7637836148	26.1783335798	25.6226605227	26.151873	42551100				
2012-06-11	26.2224350543	26.2929957197	25.4197974526	25.490359	46361900				
2012-06-12	25.6667624457	25.8431654292	25.4374374204	25.834347	35337900				
2012-06-13	25.7726047422	25.9666507648	25.6226614514	25.693223	32984600				
2012-06-14	25.8696278064	25.9842894411	25.4727182127	25.878448	39458900				
2012-06-15	26.0989526779	26.5311421612	26.0107507425	26.478221	62314400				
2012-06-18	26.4517599005	26.4870415559	26.2047936042	26.319457	58679900				
2012-06-19	26.6281641469	27.4396219211	26.5046796781	27.077994	75725800				
2012-06-20	27.280858	27.3866994381	27.0250715111	27.280858	36257100				
2012-06-21	27.3073178581	27.4660813392	26.5135004529	26.584062	48456600				
2012-06-22	26.725184508	27.1044536976	26.4870410557	27.077994	45098100				
2012-06-25	26.725184544	26.7428258124	26.1254131698	26.345918	42217200				
2012-06-26	26.4605806129	26.6987258384	26.4076603337	26.478221	38421300				
2012-06-27	26.6281652692	26.9015903878	26.487042172	26.610524	33781700				
2012-06-28	26.4429393527	26.5046798234	25.9490085309	26.381198	45328400				
2012-06-29	26.8574901726	27.0691748173	26.5840624093	26.980972	55227200				
2012-07-02	27.0074339261	27.0074339261	26.6458042212	26.954511	30589100				
2012-07-03	26.663444748	27.130915	26.6105235875	27.130915	20938100				
2012-07-05	26.9809709928	27.1485555456	26.7957460536	27.077994	28801900				
2012-07-06	26.9986121123	27.0779938506	26.4164793644	26.628164	38294800				
2012-07-09	26.566423202	26.6634444467	26.2665366287	26.46058	30680800				
2012-07-10	26.5311415736	26.6546233984	26.0283905531	26.231255	37534100				
2012-07-11	26.2047939325	26.2312553949	25.675584088	25.843166	39184900				
2012-07-12	25.710863942	25.7373245224	25.1728330229	25.252213	63523600				
2012-07-13	25.3668766875	26.0019306241	25.3315950313	25.922548	39085000				
2012-07-16	26.0019298912	26.0460317398	25.6138422674	25.96665	27900600				
2012-07-17	26.1430527309	26.3370987526	25.7549659798	26.160694	33771300				
2012-07-18	26.107772673	26.85749	25.9842890824	26.85749	41090400				
2012-07-19	26.9104099064	27.1661946315	26.7957465109	27.051533	46663200				
2012-07-20	27.3425991254	27.3866992097	26.5046798831	26.566423	64021700				
2012-07-23	26.081311725	26.0901319184	25.5873808976	25.825527	55151900				
2012-07-24	25.7902447383	25.8960879379	25.4903581715	25.710863	47723300				
2012-07-25	25.7902459355	25.8696276774	25.3845179143	25.428618	45579500				
2012-07-26	25.7814253539	26.0195705761	25.6579426461	25.719684	45301400				
2012-07-27	26.0019305806	26.3282777419	25.7373247742	26.248896	44242600				
2012-07-30	26.2400760118	26.3018173671	25.9842895149	26.143053	28905000				
2012-07-31	26.0019300754	26.204793641	25.8696271747	25.993109	37620900				
2012-08-01	26.0989524825	26.1518736433	25.7637842485	25.940189	31721800				
2012-08-02	25.7637836225	26.0460315707	25.5520989843	25.746145	39520500				
2012-08-03	26.0460316299	26.4076595543	26.0019297815	26.240075	35859400				
2012-08-06	26.4605800848	26.5576030938	26.2929955289	26.41648	27471800				
2012-08-07	26.5223213268	26.7692867399	26.3459183424	26.689905	28002900				
2012-08-08	26.6458037955	26.8751288275	26.5576036242	26.751647	26257600				
2012-08-09	26.8045669901	27.0338929016	26.7251852491	26.90159	24920800				
2012-08-10	26.9015895464	27.0074327479	26.681084714	26.831028	27810300				
2012-08-13	26.7692871082	26.8663083541	26.6017034328	26.804567	23049100				
2012-08-14	26.902231618	26.9821392393	26.6447523928	26.751295	34551400		$0.200		
2012-08-15	26.7335383821	26.8844749937	26.6536298764	26.813446	24351000				
2012-08-16	26.9555047723	27.4704649915	26.8667176398	27.328407	35787200				
2012-08-17	27.4527062485	27.4527062485	27.1597116476	27.434949	32589900				
2012-08-20	27.3639199941	27.3905558669	27.1508330117	27.292891	23737700				
2012-08-21	27.3106493893	27.4882209942	27.1774709076	27.346163	28822700				
2012-08-22	27.1597122345	27.3106488503	27.053167853	27.11532	33437400				
2012-08-23	26.9821392318	26.9910187442	26.7069027574	26.866718	28355600				
2012-08-24	26.8578395241	27.1952263725	26.7956891517	27.133076	22943300				
2012-08-27	27.4615850964	27.4882200816	27.1597118687	27.248499	34691100				
2012-08-28	27.2573781473	27.3461626167	27.0975620182	27.195226	23947900				
2012-08-29	27.212984	27.3017702447	27.026533774	27.212984	23346800				
2012-08-30	27.106440999	27.1774699937	26.8312018687	26.919989	23982100				
2012-08-31	27.1685902661	27.4882198519	26.9732596443	27.36392	36590100				
2012-09-04	27.0354125228	27.2218627497	26.7690528996	26.982139	48556700				
2012-09-05	26.8312023833	27.1064415189	26.8223237588	26.982139	33650000				
2012-09-06	27.0798049123	27.8433675124	27.0442895262	27.834488	48371700				
2012-09-07	27.5592506184	27.5858856034	27.2840123782	27.479343	42649100				
2012-09-10	27.3727997589	27.4349501313	27.0886837705	27.275134	40524000				
2012-09-11	27.2484987573	27.4438276033	27.1774697632	27.337285	25191800				
2012-09-12	27.4704649915	27.6835510909	27.2840129898	27.328407	32775800				
2012-09-13	27.4260691035	27.6835500917	26.9910174082	27.470464	45047300				
2012-09-14	27.532614399	27.7457013856	27.3550410223	27.710186	51422800				
2012-09-17	27.6924305268	27.7545800101	27.5592511602	27.710186	36488500				
2012-09-18	27.6125220045	27.7101859855	27.5503725213	27.683551	34542700				
2012-09-19	27.6036433856	27.6924305179	27.5592511513	27.568128	48871900				
2012-09-20	27.4793437741	27.9499099857	27.4438283881	27.923275	45543000				
2012-09-21	27.9055160947	28.0653322195	27.6036428694	27.69243	102348900				
2012-09-24	27.5237358504	27.5858862217	27.2041044817	27.328407	46825900				
2012-09-25	27.4793437483	27.523735983	26.9555049022	26.982139	54266400				
2012-09-26	26.8844757569	27.1685908518	26.6713887699	26.78681	54672000				
2012-09-27	26.7868096243	26.9910179841	26.538207255	26.777931	47129900				
2012-09-28	26.7956892359	26.8667182332	26.4050297507	26.422787	54229300				
2012-10-01	26.4671780891	26.6181155897	26.12091263	26.183063	54042700				
2012-10-02	26.3517572488	26.5382074736	26.1919420094	26.334	43338900				
2012-10-03	26.413907245	26.6269942278	26.3428782507	26.511573	46655900				
2012-10-04	26.6092364778	26.66251	26.2540923891	26.66251	43634900				
2012-10-05	26.8400817293	26.8578389782	26.405029131	26.502694	41133900				
2012-10-08	26.3162414843	26.5648438521	26.2363338658	26.440544	29752000				
2012-10-09	26.3517570863	26.4050288325	25.9078258686	25.996613	45121100				
2012-10-10	25.8811896118	26.0232467115	25.7036180152	25.730253	47227100				
2012-10-11	25.9433390782	25.9699758387	25.6325890063	25.703618	41488500				
2012-10-12	25.7213738641	26.0321266044	25.5704372501	25.925584	46464700				
2012-10-15	26.0765211444	26.3872712274	25.9699767621	26.200821	42440200				
2012-10-16	26.1475493907	26.405028607	26.0321263873	26.183063	47739400				
2012-10-17	26.0143690006	26.3162422348	25.8279187732	26.27185	44206100				
2012-10-18	26.3251213661	26.3961503614	25.9788550142	26.191942	59238500				
2012-10-19	25.7924036091	25.8190403708	25.3040801433	25.42838	90470800				
2012-10-22	25.5082875729	25.5970738157	24.7092113871	24.860148	83374000				
2012-10-23	24.6559404002	25.0377221441	24.6470617757	24.904541	64414800				
2012-10-24	25.0022062337	25.037721619	24.7447270147	24.771362	53320400				
2012-10-25	25.0288431328	25.0377217572	24.7358485269	24.753604	54084300				
2012-10-26	24.7358489161	25.1620220072	24.7180907791	25.046599	57790000				
2012-10-31	25.3484718487	25.6414664548	25.3040796144	25.339595	69464100				
2012-11-01	25.605953523	26.2452136108	25.5881962737	26.2097	72047900				
2012-11-02	26.2718496197	26.431664859	26.0410053851	26.191942	57131600				
2012-11-05	26.2984861514	26.4050287555	26.041005158	26.307363	38070800				
2012-11-06	26.476057615	26.8134462257	26.2896073929	26.511573	43401500				
2012-11-07	26.2185789897	26.4849368363	25.7924032387	25.81904	57871800				
2012-11-08	25.8545561428	26.0765217614	25.5704383753	25.579317	49841800				
2012-11-09	25.6414662339	25.9167053644	25.5793158634	25.597074	43291200				
2012-11-12	25.6947407537	25.7568902387	25.0465993753	25.055478	61112300				
2012-11-13	24.1871759225	24.4378193374	23.9454831949	24.249837	131689200		$0.230		
2012-11-14	24.3841102936	24.4288691004	23.9902397755	24.026047	76086100				
2012-11-15	24.061851912	24.1424161514	23.8380623584	23.864918	50955600				
2012-11-16	23.8738707387	23.9007263816	23.5784685136	23.739597	64083300				
2012-11-19	23.9902391797	23.9902391797	23.6948369698	23.927579	57179300				
2012-11-20	23.9544348077	23.9902402426	23.6858864371	23.909676	47070400				
2012-11-21	23.9096752362	24.3214489139	23.8738698025	24.124515	66360300				
2012-11-23	24.3751587345	24.8585441813	24.3483048826	24.795884	57845700				
2012-11-26	24.6526585247	24.6884639587	24.3214490848	24.518383	85198700				
2012-11-27	24.4915302009	24.5094315753	24.2050795658	24.240885	45018600				
2012-11-28	24.1782237252	24.5183829565	23.9633857506	24.49153	53018400				
2012-11-29	24.2677403157	24.4915298714	24.0439507599	24.124515	69551400				
2012-11-30	24.2140292489	24.2856419074	23.7127415348	23.829113	83690200				
2012-12-03	23.9723382754	24.0081437094	23.6321772531	23.659032	53173800				
2012-12-04	23.7216926727	23.8380623453	23.5784673584	23.605323	49777500				
2012-12-05	23.6142732181	24.1066111399	23.5068551256	23.87387	68283800				
2012-12-06	23.9991907618	24.1513685529	23.8201609097	23.927579	39182300				
2012-12-07	24.0081438597	24.0081438597	23.6053235492	23.685886	46162100				
